year,level,geoid,name,county,age,measure,estimate
2012,2_counties,09009,New Haven County,NA,20_to_24_years,pop_change_from_prev_data_year,732
2012,2_counties,09009,New Haven County,NA,25_to_29_years,pop_change_from_prev_data_year,795
2012,2_counties,09009,New Haven County,NA,30_to_34_years,pop_change_from_prev_data_year,510
2012,2_counties,09009,New Haven County,NA,35_to_39_years,pop_change_from_prev_data_year,-1275
2012,2_counties,09009,New Haven County,NA,40_to_44_years,pop_change_from_prev_data_year,-1723
2012,2_counties,09009,New Haven County,NA,45_to_49_years,pop_change_from_prev_data_year,-829
2012,2_counties,09009,New Haven County,NA,50_to_54_years,pop_change_from_prev_data_year,996
2012,2_counties,09009,New Haven County,NA,55_to_59_years,pop_change_from_prev_data_year,1403
2012,2_counties,09009,New Haven County,NA,60_to_64_years,pop_change_from_prev_data_year,1298
2012,2_counties,09009,New Haven County,NA,65_to_69_years,pop_change_from_prev_data_year,1730
2012,2_counties,09009,New Haven County,NA,70_to_74_years,pop_change_from_prev_data_year,774
2012,2_counties,09009,New Haven County,NA,75_to_79_years,pop_change_from_prev_data_year,-87
2012,2_counties,09009,New Haven County,NA,80_to_84_years,pop_change_from_prev_data_year,-656
2012,2_counties,09009,New Haven County,NA,85_years_and_over,pop_change_from_prev_data_year,273
2013,2_counties,09009,New Haven County,NA,total_pop,pop_change_from_prev_data_year,1616
2013,2_counties,09009,New Haven County,NA,under_5_years,pop_change_from_prev_data_year,-711
2013,2_counties,09009,New Haven County,NA,5_to_9_years,pop_change_from_prev_data_year,-929
2013,2_counties,09009,New Haven County,NA,10_to_14_years,pop_change_from_prev_data_year,-271
2013,2_counties,09009,New Haven County,NA,15_to_19_years,pop_change_from_prev_data_year,-196
2013,2_counties,09009,New Haven County,NA,20_to_24_years,pop_change_from_prev_data_year,615
2013,2_counties,09009,New Haven County,NA,25_to_29_years,pop_change_from_prev_data_year,800
2013,2_counties,09009,New Haven County,NA,30_to_34_years,pop_change_from_prev_data_year,750
2013,2_counties,09009,New Haven County,NA,35_to_39_years,pop_change_from_prev_data_year,-2682
2013,2_counties,09009,New Haven County,NA,40_to_44_years,pop_change_from_prev_data_year,-416
2013,2_counties,09009,New Haven County,NA,45_to_49_years,pop_change_from_prev_data_year,-933
2013,2_counties,09009,New Haven County,NA,50_to_54_years,pop_change_from_prev_data_year,545
2013,2_counties,09009,New Haven County,NA,55_to_59_years,pop_change_from_prev_data_year,1006
2013,2_counties,09009,New Haven County,NA,60_to_64_years,pop_change_from_prev_data_year,1914
2013,2_counties,09009,New Haven County,NA,65_to_69_years,pop_change_from_prev_data_year,1957
2013,2_counties,09009,New Haven County,NA,70_to_74_years,pop_change_from_prev_data_year,778
2013,2_counties,09009,New Haven County,NA,75_to_79_years,pop_change_from_prev_data_year,-15
2013,2_counties,09009,New Haven County,NA,80_to_84_years,pop_change_from_prev_data_year,-731
2013,2_counties,09009,New Haven County,NA,85_years_and_over,pop_change_from_prev_data_year,135
2014,2_counties,09009,New Haven County,NA,total_pop,pop_change_from_prev_data_year,537
2014,2_counties,09009,New Haven County,NA,under_5_years,pop_change_from_prev_data_year,-732
2014,2_counties,09009,New Haven County,NA,5_to_9_years,pop_change_from_prev_data_year,-253
2014,2_counties,09009,New Haven County,NA,10_to_14_years,pop_change_from_prev_data_year,-957
2014,2_counties,09009,New Haven County,NA,15_to_19_years,pop_change_from_prev_data_year,-201
2014,2_counties,09009,New Haven County,NA,20_to_24_years,pop_change_from_prev_data_year,549
2014,2_counties,09009,New Haven County,NA,25_to_29_years,pop_change_from_prev_data_year,661
2014,2_counties,09009,New Haven County,NA,30_to_34_years,pop_change_from_prev_data_year,578
2014,2_counties,09009,New Haven County,NA,35_to_39_years,pop_change_from_prev_data_year,-1341
2014,2_counties,09009,New Haven County,NA,40_to_44_years,pop_change_from_prev_data_year,-1146
2014,2_counties,09009,New Haven County,NA,45_to_49_years,pop_change_from_prev_data_year,-1219
2014,2_counties,09009,New Haven County,NA,50_to_54_years,pop_change_from_prev_data_year,66
2014,2_counties,09009,New Haven County,NA,55_to_59_years,pop_change_from_prev_data_year,581
2014,2_counties,09009,New Haven County,NA,60_to_64_years,pop_change_from_prev_data_year,1695
2014,2_counties,09009,New Haven County,NA,65_to_69_years,pop_change_from_prev_data_year,2229
2014,2_counties,09009,New Haven County,NA,70_to_74_years,pop_change_from_prev_data_year,499
2014,2_counties,09009,New Haven County,NA,75_to_79_years,pop_change_from_prev_data_year,120
2014,2_counties,09009,New Haven County,NA,80_to_84_years,pop_change_from_prev_data_year,-641
2014,2_counties,09009,New Haven County,NA,85_years_and_over,pop_change_from_prev_data_year,49
2015,2_counties,09009,New Haven County,NA,total_pop,pop_change_from_prev_data_year,-924
2015,2_counties,09009,New Haven County,NA,under_5_years,pop_change_from_prev_data_year,-674
2015,2_counties,09009,New Haven County,NA,5_to_9_years,pop_change_from_prev_data_year,-139
2015,2_counties,09009,New Haven County,NA,10_to_14_years,pop_change_from_prev_data_year,-1454
2015,2_counties,09009,New Haven County,NA,15_to_19_years,pop_change_from_prev_data_year,-548
2015,2_counties,09009,New Haven County,NA,20_to_24_years,pop_change_from_prev_data_year,-52
2015,2_counties,09009,New Haven County,NA,25_to_29_years,pop_change_from_prev_data_year,340
2015,2_counties,09009,New Haven County,NA,30_to_34_years,pop_change_from_prev_data_year,808
2015,2_counties,09009,New Haven County,NA,35_to_39_years,pop_change_from_prev_data_year,-605
2015,2_counties,09009,New Haven County,NA,40_to_44_years,pop_change_from_prev_data_year,-1724
2015,2_counties,09009,New Haven County,NA,45_to_49_years,pop_change_from_prev_data_year,-1237
2015,2_counties,09009,New Haven County,NA,50_to_54_years,pop_change_from_prev_data_year,-315
2015,2_counties,09009,New Haven County,NA,55_to_59_years,pop_change_from_prev_data_year,1139
2015,2_counties,09009,New Haven County,NA,60_to_64_years,pop_change_from_prev_data_year,1032
2015,2_counties,09009,New Haven County,NA,65_to_69_years,pop_change_from_prev_data_year,1552
2015,2_counties,09009,New Haven County,NA,70_to_74_years,pop_change_from_prev_data_year,1411
2015,2_counties,09009,New Haven County,NA,75_to_79_years,pop_change_from_prev_data_year,250
2015,2_counties,09009,New Haven County,NA,80_to_84_years,pop_change_from_prev_data_year,-518
2015,2_counties,09009,New Haven County,NA,85_years_and_over,pop_change_from_prev_data_year,-190
2016,2_counties,09009,New Haven County,NA,total_pop,pop_change_from_prev_data_year,-1350
2016,2_counties,09009,New Haven County,NA,under_5_years,pop_change_from_prev_data_year,-449
2016,2_counties,09009,New Haven County,NA,5_to_9_years,pop_change_from_prev_data_year,-784
2016,2_counties,09009,New Haven County,NA,10_to_14_years,pop_change_from_prev_data_year,-679
2016,2_counties,09009,New Haven County,NA,15_to_19_years,pop_change_from_prev_data_year,-705
2016,2_counties,09009,New Haven County,NA,20_to_24_years,pop_change_from_prev_data_year,440
2016,2_counties,09009,New Haven County,NA,25_to_29_years,pop_change_from_prev_data_year,117
2016,2_counties,09009,New Haven County,NA,30_to_34_years,pop_change_from_prev_data_year,611
2016,2_counties,09009,New Haven County,NA,35_to_39_years,pop_change_from_prev_data_year,48
2016,2_counties,09009,New Haven County,NA,40_to_44_years,pop_change_from_prev_data_year,-2088
2016,2_counties,09009,New Haven County,NA,45_to_49_years,pop_change_from_prev_data_year,-1528
2016,2_counties,09009,New Haven County,NA,50_to_54_years,pop_change_from_prev_data_year,-882
2016,2_counties,09009,New Haven County,NA,55_to_59_years,pop_change_from_prev_data_year,1209
2016,2_counties,09009,New Haven County,NA,60_to_64_years,pop_change_from_prev_data_year,467
2016,2_counties,09009,New Haven County,NA,65_to_69_years,pop_change_from_prev_data_year,1665
2016,2_counties,09009,New Haven County,NA,70_to_74_years,pop_change_from_prev_data_year,1400
2016,2_counties,09009,New Haven County,NA,75_to_79_years,pop_change_from_prev_data_year,113
2016,2_counties,09009,New Haven County,NA,80_to_84_years,pop_change_from_prev_data_year,413
2016,2_counties,09009,New Haven County,NA,85_years_and_over,pop_change_from_prev_data_year,-718
2017,2_counties,09009,New Haven County,NA,total_pop,pop_change_from_prev_data_year,1253
2017,2_counties,09009,New Haven County,NA,under_5_years,pop_change_from_prev_data_year,-536
2017,2_counties,09009,New Haven County,NA,5_to_9_years,pop_change_from_prev_data_year,78
2017,2_counties,09009,New Haven County,NA,10_to_14_years,pop_change_from_prev_data_year,-1487
2017,2_counties,09009,New Haven County,NA,15_to_19_years,pop_change_from_prev_data_year,-813
2017,2_counties,09009,New Haven County,NA,20_to_24_years,pop_change_from_prev_data_year,147
2017,2_counties,09009,New Haven County,NA,25_to_29_years,pop_change_from_prev_data_year,83
2017,2_counties,09009,New Haven County,NA,30_to_34_years,pop_change_from_prev_data_year,468
2017,2_counties,09009,New Haven County,NA,35_to_39_years,pop_change_from_prev_data_year,192
2017,2_counties,09009,New Haven County,NA,40_to_44_years,pop_change_from_prev_data_year,-1613
2017,2_counties,09009,New Haven County,NA,45_to_49_years,pop_change_from_prev_data_year,-1451
2017,2_counties,09009,New Haven County,NA,50_to_54_years,pop_change_from_prev_data_year,-899
2017,2_counties,09009,New Haven County,NA,55_to_59_years,pop_change_from_prev_data_year,346
2017,2_counties,09009,New Haven County,NA,60_to_64_years,pop_change_from_prev_data_year,1539
2017,2_counties,09009,New Haven County,NA,65_to_69_years,pop_change_from_prev_data_year,1671
2017,2_counties,09009,New Haven County,NA,70_to_74_years,pop_change_from_prev_data_year,1930
2017,2_counties,09009,New Haven County,NA,75_to_79_years,pop_change_from_prev_data_year,591
2017,2_counties,09009,New Haven County,NA,80_to_84_years,pop_change_from_prev_data_year,691
2017,2_counties,09009,New Haven County,NA,85_years_and_over,pop_change_from_prev_data_year,316
2018,2_counties,09009,New Haven County,NA,total_pop,pop_change_from_prev_data_year,-2788
2018,2_counties,09009,New Haven County,NA,under_5_years,pop_change_from_prev_data_year,-325
2018,2_counties,09009,New Haven County,NA,5_to_9_years,pop_change_from_prev_data_year,-1245
2018,2_counties,09009,New Haven County,NA,10_to_14_years,pop_change_from_prev_data_year,-269
2018,2_counties,09009,New Haven County,NA,15_to_19_years,pop_change_from_prev_data_year,-708
2018,2_counties,09009,New Haven County,NA,20_to_24_years,pop_change_from_prev_data_year,-314
2018,2_counties,09009,New Haven County,NA,25_to_29_years,pop_change_from_prev_data_year,-50
2018,2_counties,09009,New Haven County,NA,30_to_34_years,pop_change_from_prev_data_year,243
2018,2_counties,09009,New Haven County,NA,35_to_39_years,pop_change_from_prev_data_year,498
2018,2_counties,09009,New Haven County,NA,40_to_44_years,pop_change_from_prev_data_year,-1889
2018,2_counties,09009,New Haven County,NA,45_to_49_years,pop_change_from_prev_data_year,-1535
2018,2_counties,09009,New Haven County,NA,50_to_54_years,pop_change_from_prev_data_year,-1287
2018,2_counties,09009,New Haven County,NA,55_to_59_years,pop_change_from_prev_data_year,-222
2018,2_counties,09009,New Haven County,NA,60_to_64_years,pop_change_from_prev_data_year,1438
2018,2_counties,09009,New Haven County,NA,65_to_69_years,pop_change_from_prev_data_year,874
2018,2_counties,09009,New Haven County,NA,70_to_74_years,pop_change_from_prev_data_year,1460
2018,2_counties,09009,New Haven County,NA,75_to_79_years,pop_change_from_prev_data_year,1043
2018,2_counties,09009,New Haven County,NA,80_to_84_years,pop_change_from_prev_data_year,-390
2018,2_counties,09009,New Haven County,NA,85_years_and_over,pop_change_from_prev_data_year,-110
1990,2_counties,09011,New London County,NA,total_pop,pop_change_from_prev_data_year,0
1990,2_counties,09011,New London County,NA,under_5_years,pop_change_from_prev_data_year,0
1990,2_counties,09011,New London County,NA,5_to_9_years,pop_change_from_prev_data_year,0
1990,2_counties,09011,New London County,NA,10_to_14_years,pop_change_from_prev_data_year,0
1990,2_counties,09011,New London County,NA,15_to_19_years,pop_change_from_prev_data_year,0
1990,2_counties,09011,New London County,NA,20_to_24_years,pop_change_from_prev_data_year,0
1990,2_counties,09011,New London County,NA,25_to_29_years,pop_change_from_prev_data_year,0
1990,2_counties,09011,New London County,NA,30_to_34_years,pop_change_from_prev_data_year,0
1990,2_counties,09011,New London County,NA,35_to_39_years,pop_change_from_prev_data_year,0
1990,2_counties,09011,New London County,NA,40_to_44_years,pop_change_from_prev_data_year,0
1990,2_counties,09011,New London County,NA,45_to_49_years,pop_change_from_prev_data_year,0
1990,2_counties,09011,New London County,NA,50_to_54_years,pop_change_from_prev_data_year,0
1990,2_counties,09011,New London County,NA,55_to_59_years,pop_change_from_prev_data_year,0
1990,2_counties,09011,New London County,NA,60_to_64_years,pop_change_from_prev_data_year,0
1990,2_counties,09011,New London County,NA,65_to_69_years,pop_change_from_prev_data_year,0
1990,2_counties,09011,New London County,NA,70_to_74_years,pop_change_from_prev_data_year,0
1990,2_counties,09011,New London County,NA,75_to_79_years,pop_change_from_prev_data_year,0
1990,2_counties,09011,New London County,NA,80_to_84_years,pop_change_from_prev_data_year,0
1990,2_counties,09011,New London County,NA,85_years_and_over,pop_change_from_prev_data_year,0
2000,2_counties,09011,New London County,NA,total_pop,pop_change_from_prev_data_year,4131
2000,2_counties,09011,New London County,NA,under_5_years,pop_change_from_prev_data_year,-2541
2000,2_counties,09011,New London County,NA,5_to_9_years,pop_change_from_prev_data_year,1226
2000,2_counties,09011,New London County,NA,10_to_14_years,pop_change_from_prev_data_year,3077
2000,2_counties,09011,New London County,NA,15_to_19_years,pop_change_from_prev_data_year,4587
2000,2_counties,09011,New London County,NA,20_to_24_years,pop_change_from_prev_data_year,-11439
2000,2_counties,09011,New London County,NA,25_to_29_years,pop_change_from_prev_data_year,-9000
2000,2_counties,09011,New London County,NA,30_to_34_years,pop_change_from_prev_data_year,-5021
2000,2_counties,09011,New London County,NA,35_to_39_years,pop_change_from_prev_data_year,2261
2000,2_counties,09011,New London County,NA,40_to_44_years,pop_change_from_prev_data_year,5268
2000,2_counties,09011,New London County,NA,45_to_49_years,pop_change_from_prev_data_year,5119
2000,2_counties,09011,New London County,NA,50_to_54_years,pop_change_from_prev_data_year,5595
2000,2_counties,09011,New London County,NA,55_to_59_years,pop_change_from_prev_data_year,2709
2000,2_counties,09011,New London County,NA,60_to_64_years,pop_change_from_prev_data_year,-1053
2000,2_counties,09011,New London County,NA,65_to_69_years,pop_change_from_prev_data_year,-1012
2000,2_counties,09011,New London County,NA,70_to_74_years,pop_change_from_prev_data_year,531
2000,2_counties,09011,New London County,NA,75_to_79_years,pop_change_from_prev_data_year,1425
2000,2_counties,09011,New London County,NA,80_to_84_years,pop_change_from_prev_data_year,1296
2000,2_counties,09011,New London County,NA,85_years_and_over,pop_change_from_prev_data_year,1103
2001,2_counties,09011,New London County,NA,total_pop,pop_change_from_prev_data_year,2308
2001,2_counties,09011,New London County,NA,under_5_years,pop_change_from_prev_data_year,-482
2001,2_counties,09011,New London County,NA,5_to_9_years,pop_change_from_prev_data_year,-316
2001,2_counties,09011,New London County,NA,10_to_14_years,pop_change_from_prev_data_year,384
2001,2_counties,09011,New London County,NA,15_to_19_years,pop_change_from_prev_data_year,831
2001,2_counties,09011,New London County,NA,20_to_24_years,pop_change_from_prev_data_year,358
2001,2_counties,09011,New London County,NA,25_to_29_years,pop_change_from_prev_data_year,-836
2001,2_counties,09011,New London County,NA,30_to_34_years,pop_change_from_prev_data_year,-468
2001,2_counties,09011,New London County,NA,35_to_39_years,pop_change_from_prev_data_year,-582
2001,2_counties,09011,New London County,NA,40_to_44_years,pop_change_from_prev_data_year,491
